group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m294912_t2_p2,,,529770176.0,ns,2
argon2id,verify,m294912_t2_p2,,,530045935.0,ns,2
argon2id,verify,m294912_t2_p2,,,532727124.0,ns,2
argon2id,verify,m294912_t2_p2,,,532301835.0,ns,2
argon2id,verify,m294912_t2_p2,,,530673687.0,ns,2
argon2id,verify,m294912_t2_p2,,,534771869.0,ns,2
argon2id,verify,m294912_t2_p2,,,528195652.0,ns,2
argon2id,verify,m294912_t2_p2,,,531359127.0,ns,2
argon2id,verify,m294912_t2_p2,,,529913121.0,ns,2
argon2id,verify,m294912_t2_p2,,,530573573.0,ns,2
