group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m704512_t3_p8,,,955108917.0,ns,1
argon2id,verify,m704512_t3_p8,,,954338703.0,ns,1
argon2id,verify,m704512_t3_p8,,,956572918.0,ns,1
argon2id,verify,m704512_t3_p8,,,953765029.0,ns,1
argon2id,verify,m704512_t3_p8,,,953766282.0,ns,1
argon2id,verify,m704512_t3_p8,,,954645424.0,ns,1
argon2id,verify,m704512_t3_p8,,,954729633.0,ns,1
argon2id,verify,m704512_t3_p8,,,954414101.0,ns,1
argon2id,verify,m704512_t3_p8,,,955671793.0,ns,1
argon2id,verify,m704512_t3_p8,,,953256211.0,ns,1
