group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m131072_t1_p8,,,126118721.0,ns,2
argon2id,verify,m131072_t1_p8,,,252311863.0,ns,4
argon2id,verify,m131072_t1_p8,,,378420524.0,ns,6
argon2id,verify,m131072_t1_p8,,,503720810.0,ns,8
argon2id,verify,m131072_t1_p8,,,632202534.0,ns,10
argon2id,verify,m131072_t1_p8,,,769078937.0,ns,12
argon2id,verify,m131072_t1_p8,,,892865442.0,ns,14
argon2id,verify,m131072_t1_p8,,,995200788.0,ns,16
argon2id,verify,m131072_t1_p8,,,1118120409.0,ns,18
argon2id,verify,m131072_t1_p8,,,1261650602.0,ns,20
