group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m98304_t1_p2,,,93056888.0,ns,2
argon2id,verify,m98304_t1_p2,,,184391215.0,ns,4
argon2id,verify,m98304_t1_p2,,,278680905.0,ns,6
argon2id,verify,m98304_t1_p2,,,372937293.0,ns,8
argon2id,verify,m98304_t1_p2,,,464575630.0,ns,10
argon2id,verify,m98304_t1_p2,,,560238857.0,ns,12
argon2id,verify,m98304_t1_p2,,,647061832.0,ns,14
argon2id,verify,m98304_t1_p2,,,769047715.0,ns,16
argon2id,verify,m98304_t1_p2,,,839460436.0,ns,18
argon2id,verify,m98304_t1_p2,,,928691208.0,ns,20
