group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m344064_t2_p2,,,628086975.0,ns,2
argon2id,hash,m344064_t2_p2,,,627120238.0,ns,2
argon2id,hash,m344064_t2_p2,,,628756796.0,ns,2
argon2id,hash,m344064_t2_p2,,,626447884.0,ns,2
argon2id,hash,m344064_t2_p2,,,627423989.0,ns,2
argon2id,hash,m344064_t2_p2,,,625926214.0,ns,2
argon2id,hash,m344064_t2_p2,,,626761123.0,ns,2
argon2id,hash,m344064_t2_p2,,,628459667.0,ns,2
argon2id,hash,m344064_t2_p2,,,628019920.0,ns,2
argon2id,hash,m344064_t2_p2,,,627796690.0,ns,2
