group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m753664_t2_p4,,,722722492.0,ns,1
argon2id,verify,m753664_t2_p4,,,721381532.0,ns,1
argon2id,verify,m753664_t2_p4,,,721176506.0,ns,1
argon2id,verify,m753664_t2_p4,,,719491749.0,ns,1
argon2id,verify,m753664_t2_p4,,,728053047.0,ns,1
argon2id,verify,m753664_t2_p4,,,720292822.0,ns,1
argon2id,verify,m753664_t2_p4,,,723441538.0,ns,1
argon2id,verify,m753664_t2_p4,,,726006649.0,ns,1
argon2id,verify,m753664_t2_p4,,,728632192.0,ns,1
argon2id,verify,m753664_t2_p4,,,721044240.0,ns,1
