group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m1032192_t3_p1,,,1467742602.0,ns,1
argon2id,verify,m1032192_t3_p1,,,1460078733.0,ns,1
argon2id,verify,m1032192_t3_p1,,,1467269880.0,ns,1
argon2id,verify,m1032192_t3_p1,,,1459017922.0,ns,1
argon2id,verify,m1032192_t3_p1,,,1453626101.0,ns,1
argon2id,verify,m1032192_t3_p1,,,1467115601.0,ns,1
argon2id,verify,m1032192_t3_p1,,,1463703737.0,ns,1
argon2id,verify,m1032192_t3_p1,,,1457335518.0,ns,1
argon2id,verify,m1032192_t3_p1,,,1469825046.0,ns,1
argon2id,verify,m1032192_t3_p1,,,1470018464.0,ns,1
