group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m884736_t3_p16,,,1195626560.0,ns,1
argon2id,hash,m884736_t3_p16,,,1194675838.0,ns,1
argon2id,hash,m884736_t3_p16,,,1195114401.0,ns,1
argon2id,hash,m884736_t3_p16,,,1194003256.0,ns,1
argon2id,hash,m884736_t3_p16,,,1194068013.0,ns,1
argon2id,hash,m884736_t3_p16,,,1191929034.0,ns,1
argon2id,hash,m884736_t3_p16,,,1194250852.0,ns,1
argon2id,hash,m884736_t3_p16,,,1191721878.0,ns,1
argon2id,hash,m884736_t3_p16,,,1194231068.0,ns,1
argon2id,hash,m884736_t3_p16,,,1194380776.0,ns,1
