group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m868352_t1_p2,,,954523899.0,ns,2
argon2id,hash,m868352_t1_p2,,,953074431.0,ns,2
argon2id,hash,m868352_t1_p2,,,958437781.0,ns,2
argon2id,hash,m868352_t1_p2,,,954493475.0,ns,2
argon2id,hash,m868352_t1_p2,,,954909978.0,ns,2
argon2id,hash,m868352_t1_p2,,,964859829.0,ns,2
argon2id,hash,m868352_t1_p2,,,965863262.0,ns,2
argon2id,hash,m868352_t1_p2,,,965484794.0,ns,2
argon2id,hash,m868352_t1_p2,,,962917079.0,ns,2
argon2id,hash,m868352_t1_p2,,,963417168.0,ns,2
