group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m737280_t3_p16,,,994764143.0,ns,1
argon2id,verify,m737280_t3_p16,,,995745956.0,ns,1
argon2id,verify,m737280_t3_p16,,,993068879.0,ns,1
argon2id,verify,m737280_t3_p16,,,999485911.0,ns,1
argon2id,verify,m737280_t3_p16,,,998968975.0,ns,1
argon2id,verify,m737280_t3_p16,,,995629976.0,ns,1
argon2id,verify,m737280_t3_p16,,,995846570.0,ns,1
argon2id,verify,m737280_t3_p16,,,994516436.0,ns,1
argon2id,verify,m737280_t3_p16,,,995534397.0,ns,1
argon2id,verify,m737280_t3_p16,,,996441349.0,ns,1
