group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m1032192_t2_p2,,,998997756.0,ns,1
argon2id,hash,m1032192_t2_p2,,,994808277.0,ns,1
argon2id,hash,m1032192_t2_p2,,,995537032.0,ns,1
argon2id,hash,m1032192_t2_p2,,,995827085.0,ns,1
argon2id,hash,m1032192_t2_p2,,,993491445.0,ns,1
argon2id,hash,m1032192_t2_p2,,,998144723.0,ns,1
argon2id,hash,m1032192_t2_p2,,,995829162.0,ns,1
argon2id,hash,m1032192_t2_p2,,,997904214.0,ns,1
argon2id,hash,m1032192_t2_p2,,,992919868.0,ns,1
argon2id,hash,m1032192_t2_p2,,,998234825.0,ns,1
