group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m32768_t2_p8,,,123716693.0,ns,4
argon2id,verify,m32768_t2_p8,,,208351260.0,ns,8
argon2id,verify,m32768_t2_p8,,,301518722.0,ns,12
argon2id,verify,m32768_t2_p8,,,399115479.0,ns,16
argon2id,verify,m32768_t2_p8,,,500010384.0,ns,20
argon2id,verify,m32768_t2_p8,,,600747036.0,ns,24
argon2id,verify,m32768_t2_p8,,,703698949.0,ns,28
argon2id,verify,m32768_t2_p8,,,791773706.0,ns,32
argon2id,verify,m32768_t2_p8,,,882417463.0,ns,36
argon2id,verify,m32768_t2_p8,,,994110041.0,ns,40
