group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m344064_t3_p8,,,883345100.0,ns,2
argon2id,hash,m344064_t3_p8,,,884735224.0,ns,2
argon2id,hash,m344064_t3_p8,,,884120658.0,ns,2
argon2id,hash,m344064_t3_p8,,,883328960.0,ns,2
argon2id,hash,m344064_t3_p8,,,880607292.0,ns,2
argon2id,hash,m344064_t3_p8,,,882963843.0,ns,2
argon2id,hash,m344064_t3_p8,,,883430652.0,ns,2
argon2id,hash,m344064_t3_p8,,,884150956.0,ns,2
argon2id,hash,m344064_t3_p8,,,882168048.0,ns,2
argon2id,hash,m344064_t3_p8,,,884212241.0,ns,2
