group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m688128_t1_p16,,,754862988.0,ns,2
argon2id,verify,m688128_t1_p16,,,754828476.0,ns,2
argon2id,verify,m688128_t1_p16,,,752521553.0,ns,2
argon2id,verify,m688128_t1_p16,,,742247270.0,ns,2
argon2id,verify,m688128_t1_p16,,,746992200.0,ns,2
argon2id,verify,m688128_t1_p16,,,745091870.0,ns,2
argon2id,verify,m688128_t1_p16,,,742210951.0,ns,2
argon2id,verify,m688128_t1_p16,,,742063706.0,ns,2
argon2id,verify,m688128_t1_p16,,,741527484.0,ns,2
argon2id,verify,m688128_t1_p16,,,742202222.0,ns,2
