group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m98304_t1_p4,,,93603243.0,ns,2
argon2id,hash,m98304_t1_p4,,,185612546.0,ns,4
argon2id,hash,m98304_t1_p4,,,279801148.0,ns,6
argon2id,hash,m98304_t1_p4,,,374850162.0,ns,8
argon2id,hash,m98304_t1_p4,,,486072937.0,ns,10
argon2id,hash,m98304_t1_p4,,,573504984.0,ns,12
argon2id,hash,m98304_t1_p4,,,655800126.0,ns,14
argon2id,hash,m98304_t1_p4,,,748404084.0,ns,16
argon2id,hash,m98304_t1_p4,,,844670392.0,ns,18
argon2id,hash,m98304_t1_p4,,,936709533.0,ns,20
