group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m65536_t3_p2,,,149618542.0,ns,2
argon2id,verify,m65536_t3_p2,,,298571516.0,ns,4
argon2id,verify,m65536_t3_p2,,,448488407.0,ns,6
argon2id,verify,m65536_t3_p2,,,603222983.0,ns,8
argon2id,verify,m65536_t3_p2,,,754039173.0,ns,10
argon2id,verify,m65536_t3_p2,,,905836532.0,ns,12
argon2id,verify,m65536_t3_p2,,,1066563576.0,ns,14
argon2id,verify,m65536_t3_p2,,,1207197040.0,ns,16
argon2id,verify,m65536_t3_p2,,,1359045165.0,ns,18
argon2id,verify,m65536_t3_p2,,,1508791921.0,ns,20
