group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m999424_t3_p8,,,1354099628.0,ns,1
argon2id,verify,m999424_t3_p8,,,1361374379.0,ns,1
argon2id,verify,m999424_t3_p8,,,1353123264.0,ns,1
argon2id,verify,m999424_t3_p8,,,1353795296.0,ns,1
argon2id,verify,m999424_t3_p8,,,1352754622.0,ns,1
argon2id,verify,m999424_t3_p8,,,1354408578.0,ns,1
argon2id,verify,m999424_t3_p8,,,1355797917.0,ns,1
argon2id,verify,m999424_t3_p8,,,1373741162.0,ns,1
argon2id,verify,m999424_t3_p8,,,1403684372.0,ns,1
argon2id,verify,m999424_t3_p8,,,1476392719.0,ns,1
