group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m425984_t2_p8,,,792666450.0,ns,2
argon2id,hash,m425984_t2_p8,,,796436816.0,ns,2
argon2id,hash,m425984_t2_p8,,,783920610.0,ns,2
argon2id,hash,m425984_t2_p8,,,783201233.0,ns,2
argon2id,hash,m425984_t2_p8,,,793504881.0,ns,2
argon2id,hash,m425984_t2_p8,,,790996238.0,ns,2
argon2id,hash,m425984_t2_p8,,,789968954.0,ns,2
argon2id,hash,m425984_t2_p8,,,789351257.0,ns,2
argon2id,hash,m425984_t2_p8,,,790384518.0,ns,2
argon2id,hash,m425984_t2_p8,,,791577968.0,ns,2
