group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m819200_t1_p8,,,875136332.0,ns,2
argon2id,verify,m819200_t1_p8,,,874882066.0,ns,2
argon2id,verify,m819200_t1_p8,,,898542084.0,ns,2
argon2id,verify,m819200_t1_p8,,,876735912.0,ns,2
argon2id,verify,m819200_t1_p8,,,877184491.0,ns,2
argon2id,verify,m819200_t1_p8,,,878124820.0,ns,2
argon2id,verify,m819200_t1_p8,,,878128629.0,ns,2
argon2id,verify,m819200_t1_p8,,,881549162.0,ns,2
argon2id,verify,m819200_t1_p8,,,877528456.0,ns,2
argon2id,verify,m819200_t1_p8,,,867198717.0,ns,2
