group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m311296_t2_p16,,,550004649.0,ns,2
argon2id,hash,m311296_t2_p16,,,550239902.0,ns,2
argon2id,hash,m311296_t2_p16,,,550271812.0,ns,2
argon2id,hash,m311296_t2_p16,,,550412467.0,ns,2
argon2id,hash,m311296_t2_p16,,,552120177.0,ns,2
argon2id,hash,m311296_t2_p16,,,552057660.0,ns,2
argon2id,hash,m311296_t2_p16,,,553357463.0,ns,2
argon2id,hash,m311296_t2_p16,,,555181543.0,ns,2
argon2id,hash,m311296_t2_p16,,,557166285.0,ns,2
argon2id,hash,m311296_t2_p16,,,554923188.0,ns,2
