group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m1032192_t3_p8,,,1395899052.0,ns,1
argon2id,hash,m1032192_t3_p8,,,1400276637.0,ns,1
argon2id,hash,m1032192_t3_p8,,,1398210590.0,ns,1
argon2id,hash,m1032192_t3_p8,,,1398167001.0,ns,1
argon2id,hash,m1032192_t3_p8,,,1398616587.0,ns,1
argon2id,hash,m1032192_t3_p8,,,1401450818.0,ns,1
argon2id,hash,m1032192_t3_p8,,,1402038613.0,ns,1
argon2id,hash,m1032192_t3_p8,,,1397913978.0,ns,1
argon2id,hash,m1032192_t3_p8,,,1412225574.0,ns,1
argon2id,hash,m1032192_t3_p8,,,1394617887.0,ns,1
