group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m344064_t2_p8,,,613067082.0,ns,2
argon2id,hash,m344064_t2_p8,,,612262388.0,ns,2
argon2id,hash,m344064_t2_p8,,,611567302.0,ns,2
argon2id,hash,m344064_t2_p8,,,609594732.0,ns,2
argon2id,hash,m344064_t2_p8,,,611933761.0,ns,2
argon2id,hash,m344064_t2_p8,,,608776053.0,ns,2
argon2id,hash,m344064_t2_p8,,,608463015.0,ns,2
argon2id,hash,m344064_t2_p8,,,609362046.0,ns,2
argon2id,hash,m344064_t2_p8,,,611573022.0,ns,2
argon2id,hash,m344064_t2_p8,,,614153455.0,ns,2
