group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m1032192_t1_p4,,,543584490.0,ns,1
argon2id,hash,m1032192_t1_p4,,,542948513.0,ns,1
argon2id,hash,m1032192_t1_p4,,,543021254.0,ns,1
argon2id,hash,m1032192_t1_p4,,,552346738.0,ns,1
argon2id,hash,m1032192_t1_p4,,,549243851.0,ns,1
argon2id,hash,m1032192_t1_p4,,,549573530.0,ns,1
argon2id,hash,m1032192_t1_p4,,,549257264.0,ns,1
argon2id,hash,m1032192_t1_p4,,,550543632.0,ns,1
argon2id,hash,m1032192_t1_p4,,,547731507.0,ns,1
argon2id,hash,m1032192_t1_p4,,,548096874.0,ns,1
