group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m327680_t3_p16,,,836865550.0,ns,2
argon2id,hash,m327680_t3_p16,,,838853367.0,ns,2
argon2id,hash,m327680_t3_p16,,,838426796.0,ns,2
argon2id,hash,m327680_t3_p16,,,839308454.0,ns,2
argon2id,hash,m327680_t3_p16,,,840765293.0,ns,2
argon2id,hash,m327680_t3_p16,,,836529019.0,ns,2
argon2id,hash,m327680_t3_p16,,,835325115.0,ns,2
argon2id,hash,m327680_t3_p16,,,838825528.0,ns,2
argon2id,hash,m327680_t3_p16,,,839579004.0,ns,2
argon2id,hash,m327680_t3_p16,,,839812564.0,ns,2
