group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m753664_t1_p2,,,852705930.0,ns,2
argon2id,hash,m753664_t1_p2,,,844718143.0,ns,2
argon2id,hash,m753664_t1_p2,,,851912704.0,ns,2
argon2id,hash,m753664_t1_p2,,,853271177.0,ns,2
argon2id,hash,m753664_t1_p2,,,845066180.0,ns,2
argon2id,hash,m753664_t1_p2,,,851915354.0,ns,2
argon2id,hash,m753664_t1_p2,,,847480746.0,ns,2
argon2id,hash,m753664_t1_p2,,,853303740.0,ns,2
argon2id,hash,m753664_t1_p2,,,846439985.0,ns,2
argon2id,hash,m753664_t1_p2,,,846086870.0,ns,2
