group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m278528_t3_p8,,,708612160.0,ns,2
argon2id,verify,m278528_t3_p8,,,706603600.0,ns,2
argon2id,verify,m278528_t3_p8,,,707602759.0,ns,2
argon2id,verify,m278528_t3_p8,,,709986694.0,ns,2
argon2id,verify,m278528_t3_p8,,,707751088.0,ns,2
argon2id,verify,m278528_t3_p8,,,708671888.0,ns,2
argon2id,verify,m278528_t3_p8,,,706928228.0,ns,2
argon2id,verify,m278528_t3_p8,,,710669997.0,ns,2
argon2id,verify,m278528_t3_p8,,,707819174.0,ns,2
argon2id,verify,m278528_t3_p8,,,709411639.0,ns,2
