group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m147456_t1_p8,,,143351132.0,ns,2
argon2id,verify,m147456_t1_p8,,,285358951.0,ns,4
argon2id,verify,m147456_t1_p8,,,427341358.0,ns,6
argon2id,verify,m147456_t1_p8,,,570520062.0,ns,8
argon2id,verify,m147456_t1_p8,,,711164006.0,ns,10
argon2id,verify,m147456_t1_p8,,,853576435.0,ns,12
argon2id,verify,m147456_t1_p8,,,994479334.0,ns,14
argon2id,verify,m147456_t1_p8,,,1135574361.0,ns,16
argon2id,verify,m147456_t1_p8,,,1279211150.0,ns,18
argon2id,verify,m147456_t1_p8,,,1423675899.0,ns,20
