group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m393216_t2_p4,,,850898073.0,ns,1
argon2id,verify,m393216_t2_p4,,,834254869.0,ns,1
argon2id,verify,m393216_t2_p4,,,874431429.0,ns,1
argon2id,verify,m393216_t2_p4,,,1038185817.0,ns,1
argon2id,verify,m393216_t2_p4,,,874416148.0,ns,1
argon2id,verify,m393216_t2_p4,,,869664139.0,ns,1
argon2id,verify,m393216_t2_p4,,,1032941704.0,ns,1
argon2id,verify,m393216_t2_p4,,,973167712.0,ns,1
argon2id,verify,m393216_t2_p4,,,941686125.0,ns,1
argon2id,verify,m393216_t2_p4,,,948447798.0,ns,1
