group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m458752_t3_p2,,,1292363556.0,ns,1
argon2id,hash,m458752_t3_p2,,,1261434890.0,ns,1
argon2id,hash,m458752_t3_p2,,,1153447904.0,ns,1
argon2id,hash,m458752_t3_p2,,,1005535318.0,ns,1
argon2id,hash,m458752_t3_p2,,,727316151.0,ns,1
argon2id,hash,m458752_t3_p2,,,711854488.0,ns,1
argon2id,hash,m458752_t3_p2,,,697535766.0,ns,1
argon2id,hash,m458752_t3_p2,,,703750227.0,ns,1
argon2id,hash,m458752_t3_p2,,,686634919.0,ns,1
argon2id,hash,m458752_t3_p2,,,682732330.0,ns,1
