group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m671744_t1_p1,,,764195923.0,ns,2
argon2id,verify,m671744_t1_p1,,,766514757.0,ns,2
argon2id,verify,m671744_t1_p1,,,764936485.0,ns,2
argon2id,verify,m671744_t1_p1,,,760752956.0,ns,2
argon2id,verify,m671744_t1_p1,,,762297493.0,ns,2
argon2id,verify,m671744_t1_p1,,,764008671.0,ns,2
argon2id,verify,m671744_t1_p1,,,762430970.0,ns,2
argon2id,verify,m671744_t1_p1,,,764504886.0,ns,2
argon2id,verify,m671744_t1_p1,,,766869998.0,ns,2
argon2id,verify,m671744_t1_p1,,,765373226.0,ns,2
