group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m557056_t3_p4,,,752697537.0,ns,1
argon2id,hash,m557056_t3_p4,,,761293062.0,ns,1
argon2id,hash,m557056_t3_p4,,,748062887.0,ns,1
argon2id,hash,m557056_t3_p4,,,744899358.0,ns,1
argon2id,hash,m557056_t3_p4,,,753419578.0,ns,1
argon2id,hash,m557056_t3_p4,,,758194346.0,ns,1
argon2id,hash,m557056_t3_p4,,,754260462.0,ns,1
argon2id,hash,m557056_t3_p4,,,754101041.0,ns,1
argon2id,hash,m557056_t3_p4,,,758159656.0,ns,1
argon2id,hash,m557056_t3_p4,,,751647689.0,ns,1
