group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m212992_t2_p1,,,557657019.0,ns,3
argon2id,hash,m212992_t2_p1,,,558138906.0,ns,3
argon2id,hash,m212992_t2_p1,,,556396250.0,ns,3
argon2id,hash,m212992_t2_p1,,,557573350.0,ns,3
argon2id,hash,m212992_t2_p1,,,555675052.0,ns,3
argon2id,hash,m212992_t2_p1,,,556892326.0,ns,3
argon2id,hash,m212992_t2_p1,,,558059783.0,ns,3
argon2id,hash,m212992_t2_p1,,,558525893.0,ns,3
argon2id,hash,m212992_t2_p1,,,561110750.0,ns,3
argon2id,hash,m212992_t2_p1,,,557055687.0,ns,3
