group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m491520_t3_p16,,,657998722.0,ns,1
argon2id,verify,m491520_t3_p16,,,656860035.0,ns,1
argon2id,verify,m491520_t3_p16,,,656093035.0,ns,1
argon2id,verify,m491520_t3_p16,,,657823273.0,ns,1
argon2id,verify,m491520_t3_p16,,,659893951.0,ns,1
argon2id,verify,m491520_t3_p16,,,655465678.0,ns,1
argon2id,verify,m491520_t3_p16,,,657090048.0,ns,1
argon2id,verify,m491520_t3_p16,,,659147250.0,ns,1
argon2id,verify,m491520_t3_p16,,,658163634.0,ns,1
argon2id,verify,m491520_t3_p16,,,657446748.0,ns,1
