group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m819200_t3_p16,,,1105632204.0,ns,1
argon2id,hash,m819200_t3_p16,,,1105828922.0,ns,1
argon2id,hash,m819200_t3_p16,,,1101476551.0,ns,1
argon2id,hash,m819200_t3_p16,,,1097986065.0,ns,1
argon2id,hash,m819200_t3_p16,,,1105067944.0,ns,1
argon2id,hash,m819200_t3_p16,,,1113487898.0,ns,1
argon2id,hash,m819200_t3_p16,,,1105493598.0,ns,1
argon2id,hash,m819200_t3_p16,,,1100536718.0,ns,1
argon2id,hash,m819200_t3_p16,,,1105893786.0,ns,1
argon2id,hash,m819200_t3_p16,,,1106763522.0,ns,1
