group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m950272_t1_p4,,,502943086.0,ns,1
argon2id,hash,m950272_t1_p4,,,503508888.0,ns,1
argon2id,hash,m950272_t1_p4,,,503041261.0,ns,1
argon2id,hash,m950272_t1_p4,,,515963510.0,ns,1
argon2id,hash,m950272_t1_p4,,,505656121.0,ns,1
argon2id,hash,m950272_t1_p4,,,506139258.0,ns,1
argon2id,hash,m950272_t1_p4,,,506344173.0,ns,1
argon2id,hash,m950272_t1_p4,,,506881834.0,ns,1
argon2id,hash,m950272_t1_p4,,,507408742.0,ns,1
argon2id,hash,m950272_t1_p4,,,508134756.0,ns,1
