group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m360448_t1_p1,,,558595479.0,ns,3
argon2id,hash,m360448_t1_p1,,,562324640.0,ns,3
argon2id,hash,m360448_t1_p1,,,567251585.0,ns,3
argon2id,hash,m360448_t1_p1,,,566578710.0,ns,3
argon2id,hash,m360448_t1_p1,,,561919128.0,ns,3
argon2id,hash,m360448_t1_p1,,,562910704.0,ns,3
argon2id,hash,m360448_t1_p1,,,561343867.0,ns,3
argon2id,hash,m360448_t1_p1,,,561329069.0,ns,3
argon2id,hash,m360448_t1_p1,,,560134995.0,ns,3
argon2id,hash,m360448_t1_p1,,,560405714.0,ns,3
