group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m1015808_t1_p8,,,529342049.0,ns,1
argon2id,hash,m1015808_t1_p8,,,527445246.0,ns,1
argon2id,hash,m1015808_t1_p8,,,528522660.0,ns,1
argon2id,hash,m1015808_t1_p8,,,541190990.0,ns,1
argon2id,hash,m1015808_t1_p8,,,524873157.0,ns,1
argon2id,hash,m1015808_t1_p8,,,526866259.0,ns,1
argon2id,hash,m1015808_t1_p8,,,546782961.0,ns,1
argon2id,hash,m1015808_t1_p8,,,525482000.0,ns,1
argon2id,hash,m1015808_t1_p8,,,525898783.0,ns,1
argon2id,hash,m1015808_t1_p8,,,528913925.0,ns,1
