group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m950272_t1_p4,,,505478927.0,ns,1
argon2id,verify,m950272_t1_p4,,,507014159.0,ns,1
argon2id,verify,m950272_t1_p4,,,512879254.0,ns,1
argon2id,verify,m950272_t1_p4,,,510548356.0,ns,1
argon2id,verify,m950272_t1_p4,,,505959709.0,ns,1
argon2id,verify,m950272_t1_p4,,,504386454.0,ns,1
argon2id,verify,m950272_t1_p4,,,508469542.0,ns,1
argon2id,verify,m950272_t1_p4,,,509433823.0,ns,1
argon2id,verify,m950272_t1_p4,,,509995669.0,ns,1
argon2id,verify,m950272_t1_p4,,,508674486.0,ns,1
