group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m868352_t3_p2,,,1203651369.0,ns,1
argon2id,verify,m868352_t3_p2,,,1209464755.0,ns,1
argon2id,verify,m868352_t3_p2,,,1223463894.0,ns,1
argon2id,verify,m868352_t3_p2,,,1186501822.0,ns,1
argon2id,verify,m868352_t3_p2,,,1215928944.0,ns,1
argon2id,verify,m868352_t3_p2,,,1196445487.0,ns,1
argon2id,verify,m868352_t3_p2,,,1204049351.0,ns,1
argon2id,verify,m868352_t3_p2,,,1228289982.0,ns,1
argon2id,verify,m868352_t3_p2,,,1199676521.0,ns,1
argon2id,verify,m868352_t3_p2,,,1226535734.0,ns,1
