group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m802816_t2_p8,,,760885203.0,ns,1
argon2id,verify,m802816_t2_p8,,,759198635.0,ns,1
argon2id,verify,m802816_t2_p8,,,756972376.0,ns,1
argon2id,verify,m802816_t2_p8,,,758776412.0,ns,1
argon2id,verify,m802816_t2_p8,,,757593380.0,ns,1
argon2id,verify,m802816_t2_p8,,,756487945.0,ns,1
argon2id,verify,m802816_t2_p8,,,761289669.0,ns,1
argon2id,verify,m802816_t2_p8,,,757474839.0,ns,1
argon2id,verify,m802816_t2_p8,,,761992514.0,ns,1
argon2id,verify,m802816_t2_p8,,,757244460.0,ns,1
