group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m229376_t3_p8,,,577716848.0,ns,2
argon2id,verify,m229376_t3_p8,,,576229654.0,ns,2
argon2id,verify,m229376_t3_p8,,,574160498.0,ns,2
argon2id,verify,m229376_t3_p8,,,577842017.0,ns,2
argon2id,verify,m229376_t3_p8,,,574344079.0,ns,2
argon2id,verify,m229376_t3_p8,,,577066429.0,ns,2
argon2id,verify,m229376_t3_p8,,,579007605.0,ns,2
argon2id,verify,m229376_t3_p8,,,578884209.0,ns,2
argon2id,verify,m229376_t3_p8,,,584036912.0,ns,2
argon2id,verify,m229376_t3_p8,,,579521074.0,ns,2
