group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m49152_t3_p8,,,113190567.0,ns,2
argon2id,verify,m49152_t3_p8,,,226505147.0,ns,4
argon2id,verify,m49152_t3_p8,,,340307060.0,ns,6
argon2id,verify,m49152_t3_p8,,,453052112.0,ns,8
argon2id,verify,m49152_t3_p8,,,566760751.0,ns,10
argon2id,verify,m49152_t3_p8,,,680919364.0,ns,12
argon2id,verify,m49152_t3_p8,,,794087461.0,ns,14
argon2id,verify,m49152_t3_p8,,,906630915.0,ns,16
argon2id,verify,m49152_t3_p8,,,1020594354.0,ns,18
argon2id,verify,m49152_t3_p8,,,1132161068.0,ns,20
