group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m884736_t1_p8,,,929837028.0,ns,2
argon2id,hash,m884736_t1_p8,,,931839651.0,ns,2
argon2id,hash,m884736_t1_p8,,,936136433.0,ns,2
argon2id,hash,m884736_t1_p8,,,946428580.0,ns,2
argon2id,hash,m884736_t1_p8,,,939132796.0,ns,2
argon2id,hash,m884736_t1_p8,,,939380859.0,ns,2
argon2id,hash,m884736_t1_p8,,,940693128.0,ns,2
argon2id,hash,m884736_t1_p8,,,940937953.0,ns,2
argon2id,hash,m884736_t1_p8,,,946581316.0,ns,2
argon2id,hash,m884736_t1_p8,,,944087314.0,ns,2
