group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m557056_t3_p4,,,752280833.0,ns,1
argon2id,verify,m557056_t3_p4,,,755180680.0,ns,1
argon2id,verify,m557056_t3_p4,,,752875614.0,ns,1
argon2id,verify,m557056_t3_p4,,,753124556.0,ns,1
argon2id,verify,m557056_t3_p4,,,755000014.0,ns,1
argon2id,verify,m557056_t3_p4,,,753985943.0,ns,1
argon2id,verify,m557056_t3_p4,,,756046827.0,ns,1
argon2id,verify,m557056_t3_p4,,,747500761.0,ns,1
argon2id,verify,m557056_t3_p4,,,756351324.0,ns,1
argon2id,verify,m557056_t3_p4,,,751105691.0,ns,1
