group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m196608_t1_p1,,,98933449.0,ns,1
argon2id,hash,m196608_t1_p1,,,196476060.0,ns,2
argon2id,hash,m196608_t1_p1,,,293979959.0,ns,3
argon2id,hash,m196608_t1_p1,,,392801503.0,ns,4
argon2id,hash,m196608_t1_p1,,,490352234.0,ns,5
argon2id,hash,m196608_t1_p1,,,589499942.0,ns,6
argon2id,hash,m196608_t1_p1,,,688634133.0,ns,7
argon2id,hash,m196608_t1_p1,,,786496956.0,ns,8
argon2id,hash,m196608_t1_p1,,,885116060.0,ns,9
argon2id,hash,m196608_t1_p1,,,982857060.0,ns,10
