group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m376832_t2_p8,,,671758872.0,ns,2
argon2id,hash,m376832_t2_p8,,,674827040.0,ns,2
argon2id,hash,m376832_t2_p8,,,672719995.0,ns,2
argon2id,hash,m376832_t2_p8,,,671017471.0,ns,2
argon2id,hash,m376832_t2_p8,,,673266438.0,ns,2
argon2id,hash,m376832_t2_p8,,,675416466.0,ns,2
argon2id,hash,m376832_t2_p8,,,675183717.0,ns,2
argon2id,hash,m376832_t2_p8,,,674231521.0,ns,2
argon2id,hash,m376832_t2_p8,,,675181429.0,ns,2
argon2id,hash,m376832_t2_p8,,,674636108.0,ns,2
