group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m950272_t1_p8,,,994721219.0,ns,2
argon2id,verify,m950272_t1_p8,,,992498705.0,ns,2
argon2id,verify,m950272_t1_p8,,,1015288533.0,ns,2
argon2id,verify,m950272_t1_p8,,,1000755571.0,ns,2
argon2id,verify,m950272_t1_p8,,,990142557.0,ns,2
argon2id,verify,m950272_t1_p8,,,996243816.0,ns,2
argon2id,verify,m950272_t1_p8,,,995423996.0,ns,2
argon2id,verify,m950272_t1_p8,,,994931791.0,ns,2
argon2id,verify,m950272_t1_p8,,,993396557.0,ns,2
argon2id,verify,m950272_t1_p8,,,990947617.0,ns,2
