group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m655360_t2_p1,,,649648368.0,ns,1
argon2id,hash,m655360_t2_p1,,,651070316.0,ns,1
argon2id,hash,m655360_t2_p1,,,649191910.0,ns,1
argon2id,hash,m655360_t2_p1,,,650294794.0,ns,1
argon2id,hash,m655360_t2_p1,,,650285473.0,ns,1
argon2id,hash,m655360_t2_p1,,,649499564.0,ns,1
argon2id,hash,m655360_t2_p1,,,649507659.0,ns,1
argon2id,hash,m655360_t2_p1,,,651297050.0,ns,1
argon2id,hash,m655360_t2_p1,,,651754660.0,ns,1
argon2id,hash,m655360_t2_p1,,,650518656.0,ns,1
