group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m458752_t3_p4,,,701417587.0,ns,1
argon2id,verify,m458752_t3_p4,,,702581272.0,ns,1
argon2id,verify,m458752_t3_p4,,,689703262.0,ns,1
argon2id,verify,m458752_t3_p4,,,683009025.0,ns,1
argon2id,verify,m458752_t3_p4,,,778524880.0,ns,1
argon2id,verify,m458752_t3_p4,,,922893456.0,ns,1
argon2id,verify,m458752_t3_p4,,,931840553.0,ns,1
argon2id,verify,m458752_t3_p4,,,942033769.0,ns,1
argon2id,verify,m458752_t3_p4,,,945022748.0,ns,1
argon2id,verify,m458752_t3_p4,,,929956286.0,ns,1
