group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m884736_t1_p2,,,979397817.0,ns,2
argon2id,verify,m884736_t1_p2,,,975386876.0,ns,2
argon2id,verify,m884736_t1_p2,,,973072929.0,ns,2
argon2id,verify,m884736_t1_p2,,,970575115.0,ns,2
argon2id,verify,m884736_t1_p2,,,970611916.0,ns,2
argon2id,verify,m884736_t1_p2,,,972993984.0,ns,2
argon2id,verify,m884736_t1_p2,,,973453884.0,ns,2
argon2id,verify,m884736_t1_p2,,,973510964.0,ns,2
argon2id,verify,m884736_t1_p2,,,973571629.0,ns,2
argon2id,verify,m884736_t1_p2,,,972164224.0,ns,2
