group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m573440_t1_p1,,,649266307.0,ns,2
argon2id,hash,m573440_t1_p1,,,650835124.0,ns,2
argon2id,hash,m573440_t1_p1,,,649108972.0,ns,2
argon2id,hash,m573440_t1_p1,,,649621165.0,ns,2
argon2id,hash,m573440_t1_p1,,,652329329.0,ns,2
argon2id,hash,m573440_t1_p1,,,649804328.0,ns,2
argon2id,hash,m573440_t1_p1,,,651241047.0,ns,2
argon2id,hash,m573440_t1_p1,,,657874863.0,ns,2
argon2id,hash,m573440_t1_p1,,,652266654.0,ns,2
argon2id,hash,m573440_t1_p1,,,653208682.0,ns,2
