group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m884736_t2_p2,,,857055250.0,ns,1
argon2id,verify,m884736_t2_p2,,,853022866.0,ns,1
argon2id,verify,m884736_t2_p2,,,850563972.0,ns,1
argon2id,verify,m884736_t2_p2,,,853428020.0,ns,1
argon2id,verify,m884736_t2_p2,,,859728338.0,ns,1
argon2id,verify,m884736_t2_p2,,,848896997.0,ns,1
argon2id,verify,m884736_t2_p2,,,851197974.0,ns,1
argon2id,verify,m884736_t2_p2,,,851850972.0,ns,1
argon2id,verify,m884736_t2_p2,,,849880938.0,ns,1
argon2id,verify,m884736_t2_p2,,,849639093.0,ns,1
