group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m1032192_t2_p1,,,1007394113.0,ns,1
argon2id,hash,m1032192_t2_p1,,,1016785305.0,ns,1
argon2id,hash,m1032192_t2_p1,,,1016236651.0,ns,1
argon2id,hash,m1032192_t2_p1,,,1017058690.0,ns,1
argon2id,hash,m1032192_t2_p1,,,1017692578.0,ns,1
argon2id,hash,m1032192_t2_p1,,,1016911669.0,ns,1
argon2id,hash,m1032192_t2_p1,,,1018070529.0,ns,1
argon2id,hash,m1032192_t2_p1,,,1016239514.0,ns,1
argon2id,hash,m1032192_t2_p1,,,1019585467.0,ns,1
argon2id,hash,m1032192_t2_p1,,,1018788277.0,ns,1
