group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m262144_t3_p8,,,660665450.0,ns,2
argon2id,verify,m262144_t3_p8,,,674893858.0,ns,2
argon2id,verify,m262144_t3_p8,,,659690492.0,ns,2
argon2id,verify,m262144_t3_p8,,,665722464.0,ns,2
argon2id,verify,m262144_t3_p8,,,661631454.0,ns,2
argon2id,verify,m262144_t3_p8,,,668045444.0,ns,2
argon2id,verify,m262144_t3_p8,,,663691378.0,ns,2
argon2id,verify,m262144_t3_p8,,,663326491.0,ns,2
argon2id,verify,m262144_t3_p8,,,661376220.0,ns,2
argon2id,verify,m262144_t3_p8,,,660486053.0,ns,2
