group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m294912_t2_p4,,,526597589.0,ns,2
argon2id,hash,m294912_t2_p4,,,526500697.0,ns,2
argon2id,hash,m294912_t2_p4,,,528487993.0,ns,2
argon2id,hash,m294912_t2_p4,,,526842702.0,ns,2
argon2id,hash,m294912_t2_p4,,,526386115.0,ns,2
argon2id,hash,m294912_t2_p4,,,528104504.0,ns,2
argon2id,hash,m294912_t2_p4,,,529011129.0,ns,2
argon2id,hash,m294912_t2_p4,,,528063108.0,ns,2
argon2id,hash,m294912_t2_p4,,,525691172.0,ns,2
argon2id,hash,m294912_t2_p4,,,526497587.0,ns,2
