group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m524288_t1_p8,,,567982236.0,ns,2
argon2id,hash,m524288_t1_p8,,,568521817.0,ns,2
argon2id,hash,m524288_t1_p8,,,571647677.0,ns,2
argon2id,hash,m524288_t1_p8,,,567620225.0,ns,2
argon2id,hash,m524288_t1_p8,,,568157104.0,ns,2
argon2id,hash,m524288_t1_p8,,,570029769.0,ns,2
argon2id,hash,m524288_t1_p8,,,570430411.0,ns,2
argon2id,hash,m524288_t1_p8,,,567482868.0,ns,2
argon2id,hash,m524288_t1_p8,,,570827437.0,ns,2
argon2id,hash,m524288_t1_p8,,,571841861.0,ns,2
