group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m425984_t2_p16,,,789816949.0,ns,2
argon2id,verify,m425984_t2_p16,,,789394860.0,ns,2
argon2id,verify,m425984_t2_p16,,,790943286.0,ns,2
argon2id,verify,m425984_t2_p16,,,789629753.0,ns,2
argon2id,verify,m425984_t2_p16,,,788450084.0,ns,2
argon2id,verify,m425984_t2_p16,,,789463095.0,ns,2
argon2id,verify,m425984_t2_p16,,,789114204.0,ns,2
argon2id,verify,m425984_t2_p16,,,790932144.0,ns,2
argon2id,verify,m425984_t2_p16,,,789778784.0,ns,2
argon2id,verify,m425984_t2_p16,,,791633525.0,ns,2
