group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m311296_t3_p4,,,803457069.0,ns,2
argon2id,verify,m311296_t3_p4,,,799077295.0,ns,2
argon2id,verify,m311296_t3_p4,,,801452601.0,ns,2
argon2id,verify,m311296_t3_p4,,,796900825.0,ns,2
argon2id,verify,m311296_t3_p4,,,800210117.0,ns,2
argon2id,verify,m311296_t3_p4,,,796645616.0,ns,2
argon2id,verify,m311296_t3_p4,,,802780721.0,ns,2
argon2id,verify,m311296_t3_p4,,,801182336.0,ns,2
argon2id,verify,m311296_t3_p4,,,800285792.0,ns,2
argon2id,verify,m311296_t3_p4,,,799406920.0,ns,2
