group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m98304_t1_p1,,,92100423.0,ns,2
argon2id,hash,m98304_t1_p1,,,184317744.0,ns,4
argon2id,hash,m98304_t1_p1,,,274409551.0,ns,6
argon2id,hash,m98304_t1_p1,,,366920161.0,ns,8
argon2id,hash,m98304_t1_p1,,,459655195.0,ns,10
argon2id,hash,m98304_t1_p1,,,545896217.0,ns,12
argon2id,hash,m98304_t1_p1,,,638353800.0,ns,14
argon2id,hash,m98304_t1_p1,,,731947834.0,ns,16
argon2id,hash,m98304_t1_p1,,,824663952.0,ns,18
argon2id,hash,m98304_t1_p1,,,917145681.0,ns,20
