group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m638976_t2_p4,,,611919565.0,ns,1
argon2id,verify,m638976_t2_p4,,,608839327.0,ns,1
argon2id,verify,m638976_t2_p4,,,610235407.0,ns,1
argon2id,verify,m638976_t2_p4,,,618655930.0,ns,1
argon2id,verify,m638976_t2_p4,,,608996119.0,ns,1
argon2id,verify,m638976_t2_p4,,,617092502.0,ns,1
argon2id,verify,m638976_t2_p4,,,612009513.0,ns,1
argon2id,verify,m638976_t2_p4,,,612583597.0,ns,1
argon2id,verify,m638976_t2_p4,,,614111036.0,ns,1
argon2id,verify,m638976_t2_p4,,,611004690.0,ns,1
