group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m540672_t3_p16,,,725445225.0,ns,1
argon2id,hash,m540672_t3_p16,,,723900046.0,ns,1
argon2id,hash,m540672_t3_p16,,,723679579.0,ns,1
argon2id,hash,m540672_t3_p16,,,724669406.0,ns,1
argon2id,hash,m540672_t3_p16,,,723828127.0,ns,1
argon2id,hash,m540672_t3_p16,,,724583995.0,ns,1
argon2id,hash,m540672_t3_p16,,,723907874.0,ns,1
argon2id,hash,m540672_t3_p16,,,724235820.0,ns,1
argon2id,hash,m540672_t3_p16,,,724491851.0,ns,1
argon2id,hash,m540672_t3_p16,,,723853611.0,ns,1
