group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m311296_t1_p8,,,153591866.0,ns,1
argon2id,hash,m311296_t1_p8,,,307280123.0,ns,2
argon2id,hash,m311296_t1_p8,,,458323760.0,ns,3
argon2id,hash,m311296_t1_p8,,,619907648.0,ns,4
argon2id,hash,m311296_t1_p8,,,766812486.0,ns,5
argon2id,hash,m311296_t1_p8,,,931366809.0,ns,6
argon2id,hash,m311296_t1_p8,,,1087033988.0,ns,7
argon2id,hash,m311296_t1_p8,,,1239488089.0,ns,8
argon2id,hash,m311296_t1_p8,,,1396152875.0,ns,9
argon2id,hash,m311296_t1_p8,,,1550834524.0,ns,10
