group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m1048576_t2_p4,,,1022829089.0,ns,1
argon2id,hash,m1048576_t2_p4,,,999860603.0,ns,1
argon2id,hash,m1048576_t2_p4,,,1005385645.0,ns,1
argon2id,hash,m1048576_t2_p4,,,998099200.0,ns,1
argon2id,hash,m1048576_t2_p4,,,993410944.0,ns,1
argon2id,hash,m1048576_t2_p4,,,989170078.0,ns,1
argon2id,hash,m1048576_t2_p4,,,993633038.0,ns,1
argon2id,hash,m1048576_t2_p4,,,998007785.0,ns,1
argon2id,hash,m1048576_t2_p4,,,1000349168.0,ns,1
argon2id,hash,m1048576_t2_p4,,,998666116.0,ns,1
