group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m32768_t1_p2,,,97723371.0,ns,7
argon2id,hash,m32768_t1_p2,,,195153192.0,ns,14
argon2id,hash,m32768_t1_p2,,,290350731.0,ns,21
argon2id,hash,m32768_t1_p2,,,391217683.0,ns,28
argon2id,hash,m32768_t1_p2,,,483722736.0,ns,35
argon2id,hash,m32768_t1_p2,,,583849412.0,ns,42
argon2id,hash,m32768_t1_p2,,,679351003.0,ns,49
argon2id,hash,m32768_t1_p2,,,777396751.0,ns,56
argon2id,hash,m32768_t1_p2,,,876567299.0,ns,63
argon2id,hash,m32768_t1_p2,,,983349630.0,ns,70
